eventid,country_txt,latitude,longitude,nkill,summary,targtype1_txt,gname
200201010001,Pakistan,24.891115,67.143311,0.0,"01/01/2002: A car bomb exploded in the parking lot of 'Area-51, a nightclub in the southern district of Clifton in Karachi, Pakistan injuring 12 New Years revelers. No one claimed responsibility or was apprehended.",Private Citizens & Property,Unknown
200201010002,India,34.419539,74.63827,1.0,"01/01/2002: Suspected Muslim militants entered the house of Mohammad Akbar Khan in Bandipora in Jammu and Kashmir, and killed him with an unspecified firearm. No one claimed responsibility for this attack.",Private Citizens & Property,Unknown
200201010003,India,33.724008,75.017854,0.0,"01/01/2002: An Indian army camp was attacked by militants at Waripora Tangmarg, India. The militants escaped after firing on army personnel with automatic weapons. No injuries or casualties were reported. No group claimed responsibility.",Military,Unknown
200201010004,Indonesia,-0.898583,119.850601,0.0,"01/01/2002: A bomb exploded in Pentecost Church in Palu, Indonesia. At least three people were severely wounded, including two policemen.",Religious Figures/Institutions,Unknown
200201010005,Indonesia,-6.208821,106.846046,0.0,"01/01/2002: A grenade exploded outside of Bulungan fried chicken restaurant in south Jakarta, Indonesia, seriously injuring one person, and damaging a car. No group has claimed responsibility.",Business,Unknown
200201010006,Algeria,36.18898,5.414416,0.0,"01/01/2002: In Setif, Algeria, soldiers and members of self-defense groups on a search operation were ambushed by terrorists. One member of the self-defense group was shot in the leg and one soldier was injured in a fall.",Military,Unknown
200201010007,Philippines,6.862806,124.443649,0.0,01/01/2002: Rebels from the Moro Islamic Liberation Front (MILF) raided a farming village in Maguindanao's Shariff Aguak town in the Philippines and set at least three houses on fire after its owners refused to shell out ‘revolutionary taxes’. The attack forced some 600 families to evacuate. The rebels fled when Philippine army troops arrived.,Private Citizens & Property,Moro Islamic Liberation Front (MILF)
200201010008,India,32.264338,75.642112,3.0,"01/01/2002: Suspected Kashmiri militants shot dead three Indian army personnel and seriously injured four after ambushing their vehicle at Dangu Pir in Kangra district, 90 km north of Indian state Himachal Pradesh bordering Punjab. The militants fired rockets from a mountain top and fired indiscriminately, killing two soldiers on the spot and wounding four, one of whom died on way to the hospital.",Military,Unknown
200201010009,India,33.767001,74.092404,6.0,"01/01/2002: Suspected Islamic rebels killed six members of a Hindu family in Dangu Pir, India. The head of the family, a former Indian soldier, was tortured before being shot.",Private Citizens & Property,Lashkar-e-Taiba (LeT)
200201010010,Afghanistan,34.516895,69.147011,0.0,01/01/2002: A vehicle carrying US special operations forces came under fire while traveling along the highway between Kabul and the eastern city of Jalalabad. A US military spokesman said a soldier was shot in the leg but his condition was not serious. The unidentified assailants fled the scene.,Military,Unknown
200201010011,Spain,43.317073,-2.678975,0.0,"01/01/2002: Approximately 40 hooded assailants hurled Molotov cocktails and other incendiary devices at a unidentified Spanish bank in Guernica, Spain. The perpetrators also assaulted local police patrols responding to the scene. There were no reports of casualties. No one claimed responsibility for the incident but police suspected Euskadi ta Askatasuna (ETA) involvement. This was one of four banks attacked.",Business,Basque Fatherland and Freedom (ETA)
200201010012,Spain,43.317073,-2.678975,0.0,"01/01/2002: Approximately 40 hooded assailants hurled Molotov cocktails and other incendiary devices at a unidentified Spanish bank in Guernica, Spain. The perpetrators also assaulted local police patrols responding to the scene. There were no reports of casualties. No one claimed responsibility for the incident but police suspected Euskadi ta Askatasuna (ETA) involvement. This was one of four banks attacked.",Business,Basque Fatherland and Freedom (ETA)
200201010013,Spain,43.317073,-2.678975,0.0,"01/01/2002: Approximately 40 hooded assailants hurled Molotov cocktails and other incendiary devices at a unidentified Spanish bank in Guernica, Spain. The perpetrators also assaulted local police patrols responding to the scene. There were no reports of casualties. No one claimed responsibility for the incident but police suspected Euskadi ta Askatasuna (ETA) involvement. This was one of four banks attacked.",Business,Basque Fatherland and Freedom (ETA)
200201010014,Spain,43.317073,-2.678975,0.0,"01/01/2002: Approximately 40 hooded assailants hurled Molotov cocktails and other incendiary devices at a unidentified Spanish bank in Guernica, Spain. The perpetrators also assaulted local police patrols responding to the scene. There were no reports of casualties. No one claimed responsibility for the incident but police suspected Euskadi ta Askatasuna (ETA) involvement. This was one of four banks attacked.",Business,Basque Fatherland and Freedom (ETA)
200201020001,Pakistan,33.084256,73.760656,2.0,01/02/2002: Unknown militants ambushed a Pakistani army convoy at Darhar in Pakistan-controlled Jammu killing two soldiers and injuring seven others. The convoy was traveling from a remote area to Rajouri when the militants attacked them. The militants hurled a grenade from a mountain-top and fired on the convoy with unspecified weapons.,Military,Unknown
