eventid,country_txt,latitude,longitude,nkill,summary,targtype1_txt,gname
197900000001,Japan,,,3.0,,Private Citizens & Property,Unknown
197900000002,Colombia,4.667128,-74.106056,,,Journalists & Media,Popular Liberation Army (EPL)
197900000003,Philippines,,,,,Private Citizens & Property,New People's Army (NPA)
197901000001,Nicaragua,12.43257,-86.881204,0.0,,Business,Sandinista National Liberation Front (FSLN)
197901000002,Nicaragua,12.509204,-86.661108,13.0,,Business,Sandinista National Liberation Front (FSLN)
197901000005,Peru,-11.967368,-76.978462,,,Government (General),Unknown
197901010001,Rhodesia,-19.671019,30.007127,1.0,,Religious Figures/Institutions,Black Nationalists
197901010002,France,41.930607,8.742907,0.0,,Police,Corsican National Liberation Front (FLNC)
197901020001,Israel,31.248484,34.787853,0.0,,Business,Palestinians
197901020002,West Bank and Gaza Strip,31.502407,34.459743,,,Military,Palestinians
197901020003,Spain,42.815372,-1.653616,1.0,,Police,Basque Fatherland and Freedom (ETA)
197901020004,Myanmar,21.64706,98.12529,3.0,,Military,People's Army (Myanmar)
197901030001,Nicaragua,12.43257,-86.881204,0.0,,Journalists & Media,Sandinista National Liberation Front (FSLN)
197901030003,Nicaragua,12.103822,-86.267014,1.0,,Military,Sandinista National Liberation Front (FSLN)
197901030004,Nicaragua,12.103822,-86.267014,1.0,,Business,Sandinista National Liberation Front (FSLN)
197901030005,Nicaragua,12.103822,-86.267014,1.0,,Business,Sandinista National Liberation Front (FSLN)
197901030006,Nicaragua,12.103822,-86.267014,1.0,,Business,Sandinista National Liberation Front (FSLN)
197901030007,Nicaragua,12.103822,-86.267014,1.0,,Business,Sandinista National Liberation Front (FSLN)
197901030008,Nicaragua,12.103822,-86.267014,1.0,,Business,Sandinista National Liberation Front (FSLN)
197901030009,Nicaragua,12.103822,-86.267014,0.0,,Private Citizens & Property,Unknown
197901030010,Spain,43.163605,-2.779337,1.0,,Private Citizens & Property,Basque Fatherland and Freedom (ETA)
197901030011,Spain,40.465595,-3.696263,1.0,,Government (General),Basque Fatherland and Freedom (ETA)
