eventid,country_txt,latitude,longitude,nkill,summary,targtype1_txt,gname
198001010001,West Bank and Gaza Strip,32.222271,35.253506,0.0,,Government (General),Palestinians
198001010002,United Kingdom,54.253718,-7.44106,0.0,,Business,Irish Republican Army (IRA)
198001010003,United Kingdom,54.787715,-6.492314,0.0,,Private Citizens & Property,Irish Republican Army (IRA)
198001010004,United Kingdom,54.293235,-6.842351,0.0,,Military,Irish Republican Army (IRA)
198001010005,India,24.798346,93.94043,1.0,,Government (General),Maoists
198001010006,Iran,35.724533,51.40519,0.0,,Government (General),Unknown
198001010007,Costa Rica,9.933333,-84.083333,0.0,,Journalists & Media,Unknown
198001020001,Israel,31.771599,35.2034,0.0,,Private Citizens & Property,Palestinians
198001020002,West Bank and Gaza Strip,32.222271,35.253506,0.0,,Private Citizens & Property,Palestinians
198001020003,West Bank and Gaza Strip,32.222271,35.253506,0.0,,Private Citizens & Property,Palestinians
198001020004,United Kingdom,54.347539,-6.656108,1.0,,Military,Irish Republican Army (IRA)
198001030001,France,48.856644,2.34233,0.0,,Government (Diplomatic),Unknown
198001030002,West Bank and Gaza Strip,32.222271,35.253506,0.0,,Educational Institution,Palestinians
198001030004,Turkey,41.106178,28.689863,1.0,,Government (General),Turkish People's Liberation Front (TPLF)(THKP-C)
198001030005,Turkey,41.106178,28.689863,1.0,,Private Citizens & Property,Turkish People's Liberation Front (TPLF)(THKP-C)
198001030006,Turkey,41.106178,28.689863,1.0,,Airports & Aircraft,Marxist-Leninist Armed Propaganda Unit
198001030007,Turkey,41.106178,28.689863,1.0,,Private Citizens & Property,Turkish People's Liberation Front (TPLF)(THKP-C)
198001030008,France,43.481402,-1.514699,,,Police,Unknown
198001030009,Turkey,41.106178,28.689863,1.0,,Government (Diplomatic),People's Path
198001030012,United Kingdom,54.184008,-7.360209,1.0,,Police,Irish Republican Army (IRA)
198001040001,Israel,31.771599,35.2034,0.0,,Private Citizens & Property,Palestinians
198001040002,Israel,31.771599,35.2034,0.0,,Religious Figures/Institutions,Palestinians
198001040003,El Salvador,13.69288,-89.199161,0.0,,Journalists & Media,Farabundo Marti National Liberation Front (FMLN)
198001040004,El Salvador,13.69288,-89.199161,0.0,,Journalists & Media,Farabundo Marti National Liberation Front (FMLN)
198001040005,El Salvador,13.69288,-89.199161,0.0,,Journalists & Media,Farabundo Marti National Liberation Front (FMLN)
198001040006,El Salvador,13.718889,-89.724167,0.0,,Journalists & Media,Farabundo Marti National Liberation Front (FMLN)
198001040008,El Salvador,13.69288,-89.199161,4.0,,Military,Farabundo Marti National Liberation Front (FMLN)
198001040009,United Kingdom,54.194973,-6.397842,1.0,,Private Citizens & Property,Ulster Freedom Fighters (UFF)
198001050001,Spain,43.297222,-2.991667,1.0,,Business,Basque Fatherland and Freedom (ETA)
198001050002,Colombia,4.667128,-74.106056,0.0,,Government (Diplomatic),Unknown
198001050003,France,42.000921,9.050197,0.0,,Police,Unione di u Populu Corsu (UPC)
198001060001,Egypt,31.198056,29.919167,0.0,,Religious Figures/Institutions,Unknown
198001060002,Egypt,31.198056,29.919167,1.0,,Religious Figures/Institutions,Unknown
198001060003,El Salvador,13.69288,-89.199161,,,Business,Unknown
198001060004,Iran,32.65246,51.67462,1.0,,Government (General),Unknown
198001060005,Italy,38.11564,13.361406,1.0,,Government (General),Red Brigades
198001060006,Colombia,9.3625,-73.60158,,,Business,National Liberation Army of Colombia (ELN)
198001070001,Italy,44.407062,8.933989,0.0,,Government (Diplomatic),Unknown
