eventid,country_txt,latitude,longitude,nkill,summary,targtype1_txt,gname
197800000001,Brazil,-30.034108,-51.217839,,,Private Citizens & Property,Unknown
197800000002,El Salvador,13.69288,-89.199161,,,Business,Unknown
197801010001,Italy,46.066712,11.119059,0.0,,Government (General),Proletarian Patrols
197801010002,Italy,46.496714,11.358008,0.0,,Government (General),Proletarian Patrols
197801010003,Italy,42.350698,13.399934,0.0,,Violent Political Party,Communist Fighting Unit
197801010004,Japan,35.011636,135.768029,,,Religious Figures/Institutions,Tribal Battlefront
197801010005,Netherlands,,,0.0,,Food or Water Supply,Arab Revolutionary Army
197801010006,Turkey,38.395649,27.135641,,,Utilities,Armenian Secret Army for the Liberation of Armenia
197801020001,Italy,41.890961,12.490069,0.0,,Government (General),Unknown
197801020002,Colombia,5.989829,-73.770507,1.0,,Private Citizens & Property,Revolutionary Armed Forces of Colombia (FARC)
197801020003,Colombia,4.667128,-74.106056,0.0,,Business,M-19 (Movement of April 19)
197801020004,Italy,41.890961,12.490069,0.0,,Government (General),Unknown
197801020005,Italy,44.110661,8.241546,0.0,,Government (General),Unknown
197801020006,Colombia,6.242026,-75.564766,0.0,,Business,M-19 (Movement of April 19)
197801030001,Belgium,50.836426,4.367415,0.0,,Government (Diplomatic),Justice Commandos for the Armenian Genocide
197801030002,Italy,45.409538,11.876554,0.0,,Violent Political Party,Unknown
197801030003,United Kingdom,51.504387,-0.140041,0.0,,Business,Armenians
197801030005,Italy,41.447947,12.629052,0.0,,Violent Political Party,Unknown
197801040001,Italy,41.497319,13.749924,1.0,,Business,Armed Proletarian Nuclei (NAP)
197801040002,Italy,41.492901,13.830566,0.0,,Business,Armed Proletarian Nuclei (NAP)
197801040003,United Kingdom,51.504387,-0.140041,1.0,,Terrorists/Non-State Militia,Unknown
197801040004,Italy,45.569389,11.936407,0.0,,Government (General),Unknown
197801040005,Italy,41.890961,12.490069,0.0,,Journalists & Media,Unknown
197801040006,Italy,44.49419,11.346518,0.0,,Government (General),International Communist Brigade
197801040007,United Kingdom,54.607712,-5.95621,0.0,,Business,Irish Republican Army (IRA)
197801040008,Italy,41.890961,12.490069,,,Journalists & Media,Armed Revolutionary Nuclei (NAR)
197801040009,Italy,42.350698,13.399934,0.0,,Transportation,Unknown
197801050001,Italy,41.890961,12.490069,0.0,,Police,Proletarian Patrols
197801050002,Italy,41.890961,12.490069,0.0,,Business,Armed Revolutionary Nuclei (NAR)
197801060001,Argentina,-34.61768,-58.444435,1.0,,Private Citizens & Property,Unknown
