eventid,country_txt,latitude,longitude,nkill,summary,targtype1_txt,gname
198200000001,Canada,43.666667,-79.416667,0.0,,Government (Diplomatic),Armenian Secret Army for the Liberation of Armenia
198201000001,Guatemala,15.73356,-91.456944,0.0,,Government (General),Unknown
198201000006,Guatemala,14.646389,-90.733889,0.0,,Utilities,Unknown
198201000007,Guatemala,15.347892,-90.87235,,,Private Citizens & Property,Unknown
198201010001,Guatemala,14.622869,-90.529068,0.0,,Government (General),Unknown
198201010002,El Salvador,13.69288,-89.199161,0.0,,Journalists & Media,Unknown
198201010004,United Kingdom,54.208418,-5.891745,1.0,,Private Citizens & Property,Irish Republican Army (IRA)
198201020001,Lebanon,34.438103,35.830841,,,Utilities,Iraqi extremists
198201030006,Guatemala,14.403889,-90.698611,0.0,,Private Citizens & Property,Guerrilla Army of the Poor (EGP)
198201030007,El Salvador,13.957222,-89.189722,,,Military,Unknown
198201030008,Italy,45.070737,11.789796,1.0,,Police,Red Brigades
198201030009,Guatemala,14.403889,-90.698611,5.0,,Police,Guerrilla Army of the Poor (EGP)
198201040001,El Salvador,13.69288,-89.199161,0.0,,Private Citizens & Property,Unknown
198201040002,El Salvador,13.69288,-89.199161,0.0,,Government (General),Unknown
198201040003,El Salvador,13.69288,-89.199161,0.0,,Military,Unknown
198201040004,El Salvador,13.69288,-89.199161,0.0,,Military,Unknown
198201040005,El Salvador,13.69288,-89.199161,0.0,,Government (General),Unknown
198201040006,El Salvador,13.69288,-89.199161,0.0,,Private Citizens & Property,Unknown
198201040007,El Salvador,13.69288,-89.199161,0.0,,Business,Unknown
198201040008,Guatemala,14.622869,-90.529068,0.0,,Business,Unknown
198201040009,Colombia,7.305909,-73.307494,1.0,,Police,Revolutionary Armed Forces of Colombia (FARC)
198201040010,Guatemala,14.183757,-91.303551,0.0,,Religious Figures/Institutions,Unknown
198201040011,Colombia,4.667128,-74.106056,0.0,,Police,Unknown
198201040012,El Salvador,14.04111,-88.938568,,,Military,Farabundo Marti National Liberation Front (FMLN)
198201040013,El Salvador,13.712987,-90.031502,10.0,,Military,Farabundo Marti National Liberation Front (FMLN)
198201040014,Guatemala,14.566667,-89.35,,,Religious Figures/Institutions,Unknown
198201040015,Guatemala,15.0845,-90.48893,6.0,,Terrorists/Non-State Militia,Unknown
198201040016,Guatemala,15.0845,-90.48893,2.0,,Military,Unknown
198201040017,Guatemala,14.622869,-90.529068,,,Business,Unknown
198201040018,Guatemala,14.4875,-90.615278,1.0,,Military,Guerrilla Army of the Poor (EGP)
198201040019,Guatemala,14.90499,-91.781806,8.0,,Military,Unknown
198201040020,Spain,43.258434,-2.921819,0.0,,Business,Basque Fatherland and Freedom (ETA)
198201050001,Guatemala,14.622869,-90.529068,0.0,,Business,Unknown
198201050002,Guatemala,14.622869,-90.529068,,,Business,Unknown
198201050003,Guatemala,14.60778,-90.80306,1.0,,Military,Unknown
198201050004,Guatemala,14.622869,-90.529068,,,Business,Unknown
198201050005,Guatemala,14.622869,-90.529068,,,Business,Unknown
198201050006,Guatemala,14.622869,-90.529068,,,Business,Unknown
198201050007,Guatemala,14.622869,-90.529068,,,Business,Unknown
