eventid,country_txt,latitude,longitude,nkill,summary,targtype1_txt,gname
198601100011,Lebanon,33.888523,35.503513,0.0,"1/20/1987: Terry Waite, an envoy from the Church of England, was kidnapped by Hezbollah in Lebanon. He was released along with several other hostages on November 19, 1991, in exchange for the release of Lebanese prisoners held in Israel.",Religious Figures/Institutions,Hezbollah
198701010001,India,28.585836,77.153336,1.0,,Police,Unknown
198701010004,Peru,-11.967368,-76.978462,0.0,,Private Citizens & Property,Shining Path (SL)
198701010005,South Africa,-26.103533,28.097631,0.0,,Military,African National Congress (South Africa)
198701020001,India,13.08268,80.270718,0.0,,Transportation,Unknown
198701020002,Lebanon,33.888523,35.503513,0.0,,Business,Beirut Martyrs Forces Organization
198701020003,Spain,40.728933,-4.0151,0.0,,Business,Basque Fatherland and Freedom (ETA)
198701020004,Spain,40.728933,-4.0151,0.0,,Business,Basque Fatherland and Freedom (ETA)
198701020005,Colombia,2.55168,-76.06517,0.0,,Private Citizens & Property,Quintin Lame
198701020006,France,43.552847,7.017369,0.0,,Private Citizens & Property,Unknown
198701020007,Colombia,5.337553,-75.729321,1.0,,Government (General),Unknown
198701030001,India,13.08268,80.270718,0.0,,Transportation,Unknown
198701030002,United Kingdom,54.298121,-6.521291,1.0,,Military,Irish National Liberation Army (INLA)
198701030003,South Africa,-26.184113,28.033232,0.0,,Private Citizens & Property,Unknown
198701040001,Peru,-11.967368,-76.978462,0.0,,Utilities,Shining Path (SL)
198701040002,South Africa,-26.184113,28.033232,0.0,,Private Citizens & Property,Unknown
198701040003,Peru,-11.967368,-76.978462,0.0,,Business,Shining Path (SL)
198701040004,Peru,-9.05621,-78.578613,,,Business,Shining Path (SL)
198701040005,Peru,-9.06493,-78.579683,,,Government (General),Shining Path (SL)
198701040006,Peru,-9.05621,-78.578613,,,Police,Shining Path (SL)
198701040007,India,28.585836,77.153336,0.0,,Airports & Aircraft,Unknown
198701040008,Sri Lanka,6.941837,79.861687,0.0,,Journalists & Media,Liberation Tigers of Tamil Eelam (LTTE)
198701050001,Lebanon,33.888523,35.503513,0.0,,Private Citizens & Property,Beirut Martyrs Forces Organization
198701050002,South Africa,-26.184113,28.033232,3.0,,Private Citizens & Property,Unknown
198701050003,Peru,-13.152712,-74.218628,3.0,,Government (General),Shining Path (SL)
198701050004,El Salvador,13.805691,-88.145787,2.0,,Private Citizens & Property,Farabundo Marti National Liberation Front (FMLN)
198701060001,Honduras,14.0833,-87.2167,0.0,,Government (Diplomatic),Unknown
198701060002,Peru,-11.967368,-76.978462,0.0,,Airports & Aircraft,Tupac Amaru Revolutionary Movement (MRTA)
198701060003,Peru,-13.152712,-74.218628,3.0,,Utilities,Shining Path (SL)
198701060004,Colombia,9.882081,-75.254469,0.0,,Military,National Liberation Army of Colombia (ELN)
198701060005,El Salvador,13.805691,-88.145787,28.0,,Military,Guerrillas
198701060006,Peru,-11.967368,-76.978462,3.0,,Transportation,Shining Path (SL)
198701060007,United States,42.271817,-89.094544,0.0,"1/6/1987: David Holman set a fire at the Northern Illinois Women's Center in Rockford, Illinois, United States. There were no casualties but the abortion clinic sustained $300 in damages.",Abortion Related,Anti-Abortion extremists
198701070001,Spain,43.230556,-2.845833,0.0,,Business,Basque Fatherland and Freedom (ETA)
198701070002,Cyprus,35.166744,33.367596,0.0,,Government (General),Hezbollah
198701070003,Cyprus,35.166745,33.367597,0.0,,Government (General),Hezbollah
198701070004,Cyprus,35.166746,33.367598,0.0,,Government (General),Hezbollah
198701070005,Cyprus,35.166747,33.367599,0.0,,Government (General),Hezbollah
198701070006,Greece,37.99749,23.762728,1.0,,Business,Unknown
198701070007,India,31.057879,76.300042,0.0,,Unknown,Gunmen
198701070008,Lebanon,33.888523,35.503513,0.0,,Government (General),Unknown
198701080001,Peru,-11.967368,-76.978462,0.0,,Transportation,Tupac Amaru Revolutionary Movement (MRTA)
198701080002,Peru,-11.967368,-76.978462,0.0,,Transportation,Tupac Amaru Revolutionary Movement (MRTA)
198701080003,Peru,-11.967368,-76.978462,0.0,,Transportation,Tupac Amaru Revolutionary Movement (MRTA)
198701080004,Peru,-11.967368,-76.978462,0.0,,Transportation,Tupac Amaru Revolutionary Movement (MRTA)
198701080005,Peru,-11.967368,-76.978462,0.0,,Transportation,Tupac Amaru Revolutionary Movement (MRTA)
198701080006,India,28.585836,77.153336,1.0,,Police,Tamils
198701080007,Peru,-11.967368,-76.978462,2.0,,Transportation,Shining Path (SL)
198701080008,Peru,-11.967368,-76.978462,2.0,,Transportation,Shining Path (SL)
198701080009,Peru,-11.967368,-76.978462,1.0,,Police,Tupac Amaru Revolutionary Movement (MRTA)
198701080010,Cyprus,35.166748,33.3676,0.0,,Government (Diplomatic),Hezbollah
198701080011,Colombia,6.46052,-71.72989,1.0,,Government (General),Unknown
198701080012,India,26.200605,92.937574,2.0,,Government (General),Unknown
198701080013,India,31.147131,75.341218,9.0,,Unknown,Terrorists
198701080014,India,31.147131,75.341218,9.0,,Unknown,Terrorists
198701080015,India,31.147131,75.341218,9.0,,Unknown,Terrorists
198701080016,India,31.147131,75.341218,9.0,,Unknown,Terrorists
198701080017,United Kingdom,54.42071,-6.443767,0.0,,Business,Irish Republican Army (IRA)
198701090001,Peru,-11.967368,-76.978462,0.0,,Educational Institution,Shining Path (SL)
198701090002,Peru,-8.111825,-79.02866,0.0,,Private Citizens & Property,Shining Path (SL)
198701090003,Sri Lanka,8.757816,80.487907,0.0,,Police,Liberation Tigers of Tamil Eelam (LTTE)
198701090004,Peru,-11.967368,-76.978462,0.0,,Business,Shining Path (SL)
198701090005,Peru,-11.967368,-76.978462,0.0,,Business,Shining Path (SL)
198701090006,Colombia,4.667128,-74.106056,2.0,,Private Citizens & Property,Condor Plan Criminals
198701090007,India,31.633078,74.878288,10.0,,Private Citizens & Property,Sikh Extremists
198701090008,Venezuela,8.049953,-69.333365,0.0,,Business,National Liberation Army of Colombia (ELN)
198701090009,United Kingdom,54.345417,-7.636355,1.0,,Police,Irish Republican Army (IRA)
198701090011,South Africa,-26.184113,28.033232,0.0,,Business,African National Congress (South Africa)
198701090012,South Africa,-33.978578,18.580468,1.0,,Police,African National Congress (South Africa)
198701100001,Cyprus,34.917861,33.633003,0.0,,Private Citizens & Property,Unknown
198701100003,Honduras,14.0833,-87.2167,0.0,,Government (Diplomatic),Unknown
198701110001,El Salvador,13.69288,-89.199161,0.0,,Utilities,Marxists
198701110002,Peru,-11.967368,-76.978462,2.0,,Police,Shining Path (SL)
198701120001,Honduras,14.0833,-87.2167,0.0,,Journalists & Media,Unknown
198701120002,Honduras,14.0833,-87.2167,0.0,,NGO,Nicaraguan Counter Revolutionaries (group unk)
198701120003,India,30.733315,76.779418,0.0,,Private Citizens & Property,Khalistan Commando Force
198701120004,India,28.585836,77.153336,4.0,,Private Citizens & Property,Khalistan Commando Force
198701120005,India,28.690073,77.213982,5.0,,Police,Sikh Extremists
198701120006,South Africa,-26.184113,28.033232,0.0,,Business,African National Congress (South Africa)
198701130001,Colombia,10.981412,-74.778319,13.0,,Transportation,M-19 (Movement of April 19)
198701130002,Nicaragua,13.243611,-85.89596,,,Military,Nicaraguan Democratic Force (FDN)
198701130003,Nicaragua,13.62679,-85.8254,9.0,,Military,Nicaraguan Democratic Force (FDN)
198701130004,Lebanon,33.888523,35.503513,0.0,,Journalists & Media,Extremists
198701140001,Colombia,4.667128,-74.106056,0.0,,Utilities,M-19 (Movement of April 19)
198701140002,Colombia,4.667128,-74.106056,0.0,,Business,M-19 (Movement of April 19)
198701140003,Sri Lanka,9.666399,80.020477,5.0,,Military,Liberation Tigers of Tamil Eelam (LTTE)
198701140004,Peru,-11.967368,-76.978462,1.0,,Police,Shining Path (SL)
198701140005,United Kingdom,53.383055,-1.464795,0.0,,Private Citizens & Property,Animal Rights extremists
198701150001,Peru,-11.967368,-76.978462,0.0,,Business,Shining Path (SL)
198701150002,Peru,-11.967368,-76.978462,0.0,,Business,Shining Path (SL)
198701150003,Peru,-11.967368,-76.978462,0.0,,Utilities,Unknown
198701150004,Peru,-11.967368,-76.978462,0.0,,Utilities,Unknown
198701150005,Peru,-11.967368,-76.978462,0.0,,Utilities,Unknown
198701150006,Peru,-11.967368,-76.978462,0.0,,Utilities,Unknown
198701150007,Peru,-11.967368,-76.978462,0.0,,Utilities,Unknown
198701150008,Sri Lanka,6.941837,79.861687,0.0,,Utilities,Unknown
198701150009,Peru,-11.967368,-76.978462,0.0,,Business,Shining Path (SL)
198701150010,Peru,-11.967368,-76.978462,0.0,,Business,Shining Path (SL)
198701150011,Peru,-11.967368,-76.978462,0.0,,Business,Shining Path (SL)
198701150012,Peru,-11.967368,-76.978462,0.0,,Business,Shining Path (SL)
198701150013,Peru,-11.967368,-76.978462,0.0,,Business,Shining Path (SL)
198701150014,Peru,-11.967368,-76.978462,0.0,,Business,Shining Path (SL)
198701150015,Peru,-11.967368,-76.978462,0.0,,Private Citizens & Property,Shining Path (SL)
198701150016,Peru,-11.967368,-76.978462,0.0,,Police,Shining Path (SL)
198701150017,India,30.733315,76.779418,9.0,,Private Citizens & Property,Sikh Extremists
198701150018,India,31.147131,75.341218,2.0,,Private Citizens & Property,Unknown
198701150019,Philippines,14.596051,120.978666,7.0,,Terrorists/Non-State Militia,Moro Islamic Liberation Front (MILF)
198701150020,Sri Lanka,6.941837,79.861687,0.0,,Police,Terrorists
198701150021,Peru,-12.068306,-75.210163,1.0,,Military,Shining Path (SL)
198701150023,Philippines,14.596051,120.978666,0.0,,Terrorists/Non-State Militia,Moro Islamic Liberation Front (MILF)
198701150024,Philippines,14.596051,120.978666,0.0,,Terrorists/Non-State Militia,Moro Islamic Liberation Front (MILF)
198701150025,Philippines,14.596051,120.978666,0.0,,Terrorists/Non-State Militia,Moro Islamic Liberation Front (MILF)
198701150026,Philippines,14.596051,120.978666,0.0,,Terrorists/Non-State Militia,Moro Islamic Liberation Front (MILF)
198701150027,Philippines,14.596051,120.978666,0.0,,Terrorists/Non-State Militia,Moro Islamic Liberation Front (MILF)
198701150028,Philippines,14.596051,120.978666,0.0,,Terrorists/Non-State Militia,Moro Islamic Liberation Front (MILF)
198701150029,Philippines,14.596051,120.978666,0.0,,Terrorists/Non-State Militia,Moro Islamic Liberation Front (MILF)
198701150030,Philippines,14.596051,120.978666,0.0,,Terrorists/Non-State Militia,Moro Islamic Liberation Front (MILF)
198701150031,Philippines,14.596051,120.978666,0.0,,Terrorists/Non-State Militia,Moro Islamic Liberation Front (MILF)
198701150032,Philippines,14.596051,120.978666,0.0,,Terrorists/Non-State Militia,Moro Islamic Liberation Front (MILF)
198701150033,Philippines,14.596051,120.978666,0.0,,Terrorists/Non-State Militia,Moro Islamic Liberation Front (MILF)
198701150034,Philippines,14.596051,120.978666,0.0,,Terrorists/Non-State Militia,Moro Islamic Liberation Front (MILF)
198701150035,Philippines,14.596051,120.978666,0.0,,Terrorists/Non-State Militia,Moro Islamic Liberation Front (MILF)
198701150036,Philippines,14.596051,120.978666,1.0,,Terrorists/Non-State Militia,Moro Islamic Liberation Front (MILF)
198701160001,Peru,-11.967368,-76.978462,0.0,,Journalists & Media,Shining Path (SL)
198701160002,El Salvador,13.921389,-89.845,0.0,,Transportation,Farabundo Marti National Liberation Front (FMLN)
198701160003,El Salvador,13.79833,-89.17889,1.0,,Military,Farabundo Marti National Liberation Front (FMLN)
198701160004,Peru,-11.967368,-76.978462,0.0,,Business,Shining Path (SL)
198701160005,Peru,-11.967368,-76.978462,0.0,,Government (General),Shining Path (SL)
198701160006,Peru,-11.967368,-76.978462,0.0,,Police,Shining Path (SL)
198701160007,Peru,-11.967368,-76.978462,0.0,,Business,Shining Path (SL)
198701170001,Turkey,37.567202,41.385593,0.0,,Private Citizens & Property,Separatists
198701170002,India,31.147131,75.341218,1.0,,Government (General),Unknown
198701180001,Sri Lanka,6.941837,79.861687,7.0,,Transportation,Tamils
198701180002,Nicaragua,11.966667,-85.166667,,,Business,Nicaraguan Democratic Force (FDN)
198701180003,El Salvador,13.842778,-89.447222,,,Military,Farabundo Marti National Liberation Front (FMLN)
198701180004,El Salvador,13.898333,-89.196944,3.0,,Military,Farabundo Marti National Liberation Front (FMLN)
198701190001,Spain,41.400635,2.150913,0.0,,Business,Terra Lliure
198701190002,Colombia,8.63781,-72.73464,0.0,,Utilities,National Liberation Army of Colombia (ELN)
198701190003,Japan,35.689125,139.747742,0.0,,Police,Chukakuha (Middle Core Faction)
198701190004,Japan,35.689125,139.747742,0.0,,Police,Chukakuha (Middle Core Faction)
198701190005,Japan,35.689125,139.747742,0.0,,Police,Chukakuha (Middle Core Faction)
198701190006,Kuwait,29.114895,48.293645,0.0,,Maritime,Unknown
198701190007,Kuwait,29.114895,48.293645,0.0,,Maritime,Unknown
198701190008,Kuwait,29.114895,48.293645,0.0,,Maritime,Unknown
198701190009,Spain,41.400635,2.150913,0.0,,Government (General),Terra Lliure
198701190010,El Salvador,13.745556,-87.873611,2.0,,Military,Farabundo Marti National Liberation Front (FMLN)
198701190011,El Salvador,13.814197,-88.34682,,,Private Citizens & Property,Farabundo Marti National Liberation Front (FMLN)
198701190013,India,13.08268,80.270718,0.0,,Transportation,Unknown
198701190014,Peru,-13.152712,-74.218628,1.0,,Military,Subversives
198701190015,Lebanon,33.888523,35.503513,0.0,,Business,Palestine Liberation Organization (PLO)
198701200006,Sri Lanka,6.941837,79.861687,6.0,,Transportation,Unknown
198701200007,Peru,-16.719896,-71.314889,2.0,,Military,Shining Path (SL)
198701200008,Colombia,4.667128,-74.106056,0.0,,Utilities,National Liberation Army of Colombia (ELN)
198701200009,Ecuador,-0.211188,-78.522629,0.0,,Government (General),Unknown
198701200010,Sri Lanka,6.941837,79.861687,0.0,,Government (General),Separatists
198701200012,Ireland,53.716084,-6.350156,2.0,,Terrorists/Non-State Militia,Irish People's Liberation Organization (IPLO)
198701210001,South Africa,-29.861824,31.008293,12.0,,Private Citizens & Property,African National Congress (South Africa)
198701210002,Argentina,-34.61768,-58.444435,0.0,,Government (General),Unknown
198701210003,Argentina,-34.61768,-58.444435,0.0,,Government (General),Unknown
198701210004,Lebanon,33.888523,35.503513,0.0,,Private Citizens & Property,Unknown
198701220001,France,41.918891,8.737554,0.0,,Business,Corsican National Liberation Front (FLNC)
198701220003,Peru,-11.967368,-76.978462,0.0,,Government (General),Terrorists
198701220004,Peru,-11.967368,-76.978462,0.0,,Government (General),Terrorists
198701220005,Peru,-11.967368,-76.978462,0.0,,Business,Terrorists
198701220006,Peru,-11.967368,-76.978462,0.0,,Government (General),Terrorists
198701220007,Sri Lanka,6.941837,79.861687,2.0,,Police,Terrorists
198701220008,Sri Lanka,6.941837,79.861687,1.0,,Police,Terrorists
198701220009,Peru,-11.967368,-76.978462,0.0,,Government (General),Shining Path (SL)
198701220010,Peru,-11.967368,-76.978462,0.0,,Business,Shining Path (SL)
198701220011,Peru,-13.380278,-73.435278,4.0,,Military,Shining Path (SL)
198701220012,Spain,28.124824,-15.430008,3.0,,Tourists,Polisario Front
198701220013,Sri Lanka,6.941837,79.861687,1.0,,Police,Terrorists
198701230001,Peru,-12.870166,-72.694028,9.0,,Military,Shining Path (SL)
198701230002,Colombia,4.667128,-74.106056,,,Police,M-19 (Movement of April 19)
198701230003,Turkey,37.576432,43.737376,8.0,,Private Citizens & Property,Unknown
198701230004,Turkey,37.415668,41.371505,10.0,,Private Citizens & Property,Separatists
198701230005,Somalia,9.59972,43.335,0.0,,Private Citizens & Property,Somali National Movement
198701230015,South Africa,-26.252697,27.870275,2.0,,Police,African National Congress (South Africa)
198701240001,Lebanon,33.888523,35.503513,0.0,,Educational Institution,Hezbollah
198701240002,Colombia,3.429344,-76.516037,7.0,,Military,Revolutionary Armed Forces of Colombia (FARC)
198701240003,Italy,46.496714,11.358008,0.0,,Government (General),Unknown
198701240005,Colombia,6.643708,-73.653621,8.0,,Military,Revolutionary Armed Forces of Colombia (FARC)
198701240006,Colombia,7.243889,-76.435556,,,Private Citizens & Property,Revolutionary Armed Forces of Colombia (FARC)
198701240008,Colombia,4.667128,-74.106056,0.0,,Police,National Liberation Army of Colombia (ELN)
198701240009,Lebanon,33.888523,35.503513,0.0,,Educational Institution,Hezbollah
198701240010,South Africa,-32.264292,28.509864,0.0,,Police,African National Congress (South Africa)
198701250001,Colombia,3.429344,-76.516037,,,Transportation,M-19 (Movement of April 19)
198701250002,Colombia,3.429344,-76.516037,,,Transportation,M-19 (Movement of April 19)
198701250003,Colombia,3.429344,-76.516037,,,Transportation,M-19 (Movement of April 19)
198701250004,Colombia,3.429344,-76.516037,,,Transportation,M-19 (Movement of April 19)
198701250005,Colombia,3.429344,-76.516037,,,Transportation,M-19 (Movement of April 19)
198701250007,India,30.733315,76.779418,8.0,,Government (General),Sikh Extremists
198701260001,Spain,41.656285,-0.876533,3.0,,Military,Basque Separatists
198701260002,Peru,-11.967368,-76.978462,1.0,,Police,Shining Path (SL)
198701260003,Peru,-11.967368,-76.978462,2.0,,Police,Shining Path (SL)
198701260004,Colombia,6.28332,-75.7667,4.0,,Military,Colombian Guerrillas
198701260005,Lebanon,33.888523,35.503513,0.0,,Private Citizens & Property,Amal
198701260006,Lebanon,33.888523,35.503513,0.0,,Business,Hezbollah
198701260007,Lebanon,33.888523,35.503513,0.0,,Business,Hezbollah
198701260008,Lebanon,33.888523,35.503513,0.0,,Business,Terrorists
198701260009,Lebanon,33.888523,35.503513,0.0,,Business,Terrorists
198701260010,United Kingdom,54.607712,-5.95621,1.0,,Military,Irish Republican Extremists
198701270001,France,48.856644,2.34233,0.0,,Journalists & Media,Unknown
198701270002,Spain,42.815372,-1.653616,1.0,,Business,Basque Fatherland and Freedom (ETA)
198701270003,Peru,-11.967368,-76.978462,0.0,,Journalists & Media,Shining Path (SL)
198701270004,Peru,-11.967368,-76.978462,0.0,,Journalists & Media,Shining Path (SL)
198701270005,Peru,-13.253056,-73.753611,4.0,,Military,Shining Path (SL)
198701270006,Chile,-33.366238,-70.505302,0.0,,Religious Figures/Institutions,Unknown
198701270007,United States,44.964985,-93.260193,0.0,"1/27/1987: Mark J. Bundlie set fire to the door at the Midwest Health Center for Women in Minneapolis, Minnesota, United States. There were no casualties but the abortion clinic sustained $1,500 in damages.",Abortion Related,Anti-Abortion extremists
198701280001,Colombia,4.667128,-74.106056,0.0,,Government (General),National Liberation Army of Colombia (ELN)
198701280002,Colombia,4.667128,-74.106056,0.0,,Government (General),National Liberation Army of Colombia (ELN)
198701280003,Colombia,4.667128,-74.106056,0.0,,Government (General),National Liberation Army of Colombia (ELN)
198701280005,Colombia,2.3889,-75.89255,4.0,,Military,National Liberation Army of Colombia (ELN)
198701280006,Sri Lanka,6.941837,79.861687,21.0,,Police,Tamils
198701280007,Pakistan,24.891115,67.143311,0.0,,Government (General),Unknown
198701280008,Pakistan,24.891115,67.143311,0.0,,Government (General),Unknown
198701280009,Pakistan,24.891115,67.143311,0.0,,Government (General),Unknown
198701290001,Philippines,6.929089,122.07885,0.0,,Government (General),Moro Islamic Liberation Front (MILF)
198701300002,Peru,-11.967368,-76.978462,1.0,,Government (General),Shining Path (SL)
198701300003,Peru,-11.900371,-74.600005,3.0,,Private Citizens & Property,Shining Path (SL)
198701300004,South Africa,-26.103533,28.097631,4.0,,Military,African National Congress (South Africa)
198701310002,India,31.147131,75.341218,1.0,,Educational Institution,Terrorists
198701310005,Ireland,53.361675,-6.245485,1.0,,Private Citizens & Property,Irish National Liberation Army (INLA)
198701310006,South Africa,-26.249031,27.944123,0.0,,Government (General),African National Congress (South Africa)
198702010001,Israel,31.771599,35.2034,0.0,,Transportation,Unknown
198702010002,Pakistan,33.671638,73.056068,0.0,,Utilities,Pro-Kabul Provocateurs
198702010003,Pakistan,33.671638,73.056068,0.0,,Utilities,Pro-Kabul Provocateurs
198702010004,Pakistan,30.772527,66.679371,0.0,,Transportation,Pro-Kabul Provocateurs
198702010005,Philippines,14.596051,120.978666,0.0,,Religious Figures/Institutions,Unknown
198702010006,Philippines,14.596051,120.978666,0.0,,Religious Figures/Institutions,Unknown
198702010007,Philippines,14.596051,120.978666,0.0,,Religious Figures/Institutions,Unknown
198702010008,Peru,-11.967368,-76.978462,1.0,,Government (General),Shining Path (SL)
198702020001,Peru,-14.31884,-74.378173,1.0,,Military,Unknown
198702030001,United Kingdom,54.515694,-6.055724,0.0,,Business,Unknown
198702030002,United Kingdom,54.607712,-5.95621,0.0,,Business,Unknown
198702030003,Spain,43.297222,-2.991667,0.0,,Business,Unknown
198702030004,Spain,43.258434,-2.921819,0.0,,Business,Unknown
198702040001,Spain,42.231356,-8.712447,0.0,,Business,Free Galician People's Guerrilla Army
198702040002,Spain,43.012087,-7.555851,0.0,,Business,Free Galician People's Guerrilla Army
198702040003,Spain,42.340009,-7.864641,0.0,,Business,Free Galician People's Guerrilla Army
198702040004,Spain,43.488387,-8.222509,0.0,,Business,Free Galician People's Guerrilla Army
198702040005,Spain,42.880447,-8.546303,0.0,,Business,Free Galician People's Guerrilla Army
198702040006,Spain,43.370873,-8.395835,0.0,,Business,Free Galician People's Guerrilla Army
198702040007,Spain,42.433619,-8.648053,0.0,,Business,Free Galician People's Guerrilla Army
198702040008,Peru,-13.152712,-74.218628,0.0,,Utilities,Unknown
198702040009,Peru,-11.967368,-76.978462,7.0,,Private Citizens & Property,Unknown
198702040010,Peru,-13.152712,-74.218628,1.0,,Government (General),Terrorists
198702050001,South Africa,-33.941849,18.41964,0.0,,Government (General),Unknown
198702050002,South Africa,-33.941849,18.41964,0.0,,Transportation,Unknown
198702050003,Greece,37.99749,23.762728,0.0,,Private Citizens & Property,Marxists
198702050004,United Kingdom,54.293235,-6.842351,1.0,,Terrorists/Non-State Militia,Irish National Liberation Army (INLA)
198702060002,Pakistan,30.200819,66.994354,1.0,,Business,Unknown
198702060003,Pakistan,30.200819,66.994354,1.0,,Business,Unknown
198702070001,India,31.147131,75.341218,1.0,,Private Citizens & Property,Terrorists
198702070002,Philippines,14.596051,120.978666,5.0,,Private Citizens & Property,Filipino Communists
198702070005,Lebanon,33.888523,35.503513,0.0,,Private Citizens & Property,Unknown
198702080002,Sri Lanka,6.941837,79.861687,28.0,,Private Citizens & Property,Liberation Tigers of Tamil Eelam (LTTE)
198702080003,Sri Lanka,6.941837,79.861687,13.0,,Private Citizens & Property,Liberation Tigers of Tamil Eelam (LTTE)
