eventid,country_txt,latitude,longitude,nkill,summary,targtype1_txt,gname
197200000001,Panama,8.994269,-79.518792,0.0,,Airports & Aircraft,Unknown
197200000002,Philippines,11.586558,122.753716,0.0,,Airports & Aircraft,Unknown
197201000001,Kuwait,,,0.0,,Business,Popular Front for the Liberation of Palestine (PFLP)
197201010001,Spain,43.15,-2.610278,0.0,,Business,Basque Fatherland and Freedom (ETA)
197201030001,Argentina,-34.098808,-59.032291,,,Private Citizens & Property,Montoneros (Argentina)
197201050001,United Kingdom,54.607712,-5.95621,1.0,,Military,Irish Republican Army (IRA)
197201050002,United States,42.88544,-78.878464,0.0,"1/5/1972: Unknown perpetrators detonated a bomb in the regional office of the State Correctional Services Department in Buffalo, New York, United States. There were no casualties and it is unknown if the explosion caused any damage to the facility. A second bomb discovered at the scene was subsequently deactivated. This incident took place three months after the Attica Prison riots.",Government (General),Left-Wing Militants
197201060001,United States,32.715695,-117.161719,0.0,,Private Citizens & Property,Secret Army Organization
197201070001,United States,37.755363,-122.443352,0.0,"1/7/1972: In a series of nine related incidents, Ronald Kaufman placed a time bomb in a security deposit box at Crocker Citizens National Bank in San Francisco, California, United States in July 1971. Six months later, Kaufman sent an anonymous letter to various media outlets notifying the authorities of the location of the explosive device. Subsequently, the bomb was discovered and removed. Ronald Kaufman hoped to use this incident to show the government that he should be considered a serious threat. He warned that he would plan bombings in the future to leverage the federal government into releasing political prisoners.",Business,Left-Wing Militants
197201070002,United States,37.755363,-122.443352,0.0,"1/7/1972: In a series of nine related incidents, Ronald Kaufman placed a time bomb in a security deposit box at a Wells Fargo Bank branch in San Francisco, California, United States in July 1971. Six months later, Kaufman sent an anonymous letter to various media outlets notifying the authorities of the location of the explosive device. Subsequently, the bomb was discovered and removed. Ronald Kaufman hoped to use this incident to show the government that he should be considered a serious threat. He warned that he would plan bombings in the future to leverage the federal government into releasing political prisoners.",Business,Left-Wing Militants
197201070003,United States,41.842602,-87.681229,0.0,"1/7/1972: In a series of nine related incidents, Ronald Kaufman placed a time bomb in a security deposit box at the First National Bank of Chicago, Illinois, United States in July 1971. Six months later, Kaufman sent an anonymous letter to various media outlets notifying the authorities of the location of the explosive device. Subsequently, the bomb was discovered and removed. Ronald Kaufman hoped to use this incident to show the government that he should be considered a serious threat. He warned that he would plan bombings in the future to leverage the federal government into releasing political prisoners.",Business,Left-Wing Militants
197201070004,United States,41.842602,-87.681229,0.0,"1/7/1972: In a series of nine related incidents, Ronald Kaufman placed a time bomb in a security deposit box at the Continental Illinois National Bank of Chicago, Illinois, United States in July 1971. Six months later, Kaufman sent an anonymous letter to various media outlets notifying the authorities of the location of the explosive device. Subsequently, the bomb was discovered and removed. Ronald Kaufman hoped to use this incident to show the government that he should be considered a serious threat. He warned that he would plan bombings in the future to leverage the federal government into releasing political prisoners.",Business,Left-Wing Militants
