eventid,country_txt,latitude,longitude,nkill,summary,targtype1_txt,gname
197500000001,Pakistan,33.594013,73.069077,,,Airports & Aircraft,Unknown
197501000002,Spain,40.465595,-3.696263,0.0,,Private Citizens & Property,First of October Antifascist Resistance Group (GRAPO)
197501000003,Spain,40.465595,-3.696263,,,Private Citizens & Property,First of October Antifascist Resistance Group (GRAPO)
197501000004,Spain,40.465595,-3.696263,,,Private Citizens & Property,First of October Antifascist Resistance Group (GRAPO)
197501000005,United Kingdom,51.504387,-0.140041,2.0,,Private Citizens & Property,Irish Republican Army (IRA)
197501000007,United Kingdom,51.504387,-0.140041,,,Business,Irish Republican Army (IRA)
197501030001,Syria,36.201721,37.14352,0.0,,Government (Diplomatic),Popular Front for the Liberation of Palestine (PFLP)
197501030002,Syria,36.201721,37.14352,0.0,,Government (Diplomatic),Popular Front for the Liberation of Palestine (PFLP)
197501040001,United States,39.96196,-83.002984,,"01/04/1975: Unknown perpetrator(s) bombed the second floor of a police station in Columbus, Ohio, in the United States, causing $2,500 in damage. It is unknown whether the explosion resulted in any injuries or fatalities.",Police,Unknown
197501050001,France,48.856644,2.34233,0.0,,Private Citizens & Property,International Revolutionary Action Group (GARI)
197501050002,Switzerland,46.4892,7.21237,0.0,,Journalists & Media,Baader-Meinhof Group
197501110001,United States,18.386932,-66.061127,2.0,,Business,Unknown
197501130001,France,48.856644,2.34233,,,Airports & Aircraft,Popular Front for the Liberation of Palestine (PFLP)
197501150001,Spain,40.465595,-3.696263,0.0,,Military,Unknown
197501150002,Iran,36.32396,59.556959,0.0,,Government (Diplomatic),Unknown
197501150004,Spain,40.465595,-3.696263,,,Business,Revolutionary Patriotic Anti-Fascist Front (FRAP)
197501190001,France,48.856644,2.34233,,,Airports & Aircraft,Popular Front for the Liberation of Palestine (PFLP)
197501190002,United States,40.697132,-73.931351,0.0,,Government (Diplomatic),Unknown
197501190003,United Kingdom,54.081638,-6.448779,1.0,,Private Citizens & Property,Irish Republican Army (IRA)
197501190004,India,25.863042,85.781004,4.0,"1/2/1975: The Indian Railway Minister, Lalit Narayan Mishra, was assassinated in Samastipur, Bihar, India. A bomb exploded at a rally that he was holding in the region, wounding LN Mishra, a legislator and two guards. All four died of their injuries. While the group Ananda Marga has been suspected of being involved in the attack, there have been no claims of responsibility and no convictions of individuals.",Government (General),Ananda Marga
197501200001,Lebanon,33.888523,35.503513,,,Religious Figures/Institutions,Armenian Secret Army for the Liberation of Armenia
197501210001,United Kingdom,54.607712,-5.95621,2.0,,Terrorists/Non-State Militia,Irish Republican Army (IRA)
197501240001,United States,40.697132,-73.931351,4.0,,Business,Fuerzas Armadas de Liberacion Nacional (FALN)
197501250001,United States,37.791927,-122.225906,0.0,,Government (General),"Weather Underground, Weathermen"
